ind,sex,age_sim,lv_educ,empl_stat,marit_stat,house_memb,chil_u_18_y,nation,religion,soc_econ_stat,prof_ind,prof_stat,count_house,own_field,num_car_house,own_rent_house,edu,temperam,ind_risk_sim,invest_exp_sim,shares,corp_oblig,oth,inv_fund,cash,crypto,gov_bond,deposits,income_sim,pers_exp_sim,house_exp_sim,taxes_sim,transp_telecom_sim,hobby_sim,banking,bk_oprat,bk_dc,bk_cc,bk_acc,ins_prop,ins_life,ins_casco,health_ins,overdraft,cons_cred,mortgage,car_leas,pens_ins,.,lv_educ,empl_stat,marit_stat,house_memb,chil_u_18_y,nation,religion,soc_econ_stat,prof_ind,prof_stat,count_house,own_field,num_car_house,own_rent_house,edu,temperam,ind_risk_sim,invest_exp_sim,shares,corp_oblig,oth,inv_fund,cash,crypto,gov_bond,deposits,income_sim,pers_exp_sim,house_exp_sim,taxes_sim,transp_telecom_sim,hobby_sim,banking,bk_oprat,bk_dc,bk_cc,bk_acc,ins_prop,ins_life,ins_casco,health_ins,overdraft,cons_cred,mortgage,car_leas,pens_ins,,total
10065,1,73,4,3,2,6,1,1,3,0,5,2,1,0,0,0,3,2,0.46,0,0,0,0,0,0,0,1,1,8430,4837,1350,937,1126,993,0,4,1,0,0,0,0,0,0,0,1,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1
10066,2,31,5,3,2,3,0,1,3,1,2,6,1,1,0,1,3,1,0.68,0,0,0,0,0,0,0,0,1,8184,4646,1072,849,1320,785,0,3,3,1,1,0,0,0,0,0,1,0,0,0,,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,1
10067,2,31,5,3,1,2,0,1,3,1,12,5,1,0,0,0,7,2,0.49,0,0,0,0,0,0,0,0,0,13007,5057,1621,1618,1873,682,0,4,2,0,1,0,0,0,0,0,0,0,0,0,,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
10068,1,55,5,3,2,3,0,1,3,0,11,2,0,1,1,1,5,3,0.48,2,0,0,0,0,0,0,0,1,5619,4287,200,324,859,80,0,3,2,0,0,0,0,0,0,0,0,0,1,0,,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1
10069,2,42,4,3,3,3,2,1,3,0,4,5,1,1,0,1,3,4,0.41,6,0,0,0,0,0,0,0,0,7440,4982,1184,951,1116,846,0,4,2,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1
10070,1,46,5,3,2,2,2,1,3,1,11,1,0,1,1,0,3,2,0.59,0,0,0,0,0,0,0,0,0,38905,5824,3165,2378,2152,806,0,3,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1
10071,2,23,4,3,2,1,1,1,6,0,5,2,0,1,0,0,3,3,0.50,0,0,0,0,0,0,0,0,1,8691,4991,746,816,1318,600,0,3,1,0,1,0,0,0,0,1,0,0,0,0,,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
10072,1,46,4,1,1,3,0,1,3,0,10,4,1,0,0,1,5,1,0.34,0,0,0,0,0,0,0,0,0,6157,4082,471,347,827,594,0,4,1,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
10073,1,44,3,4,2,5,0,1,3,1,4,4,0,0,0,1,3,4,0.65,6,0,0,0,1,0,0,0,1,9085,4782,967,567,1244,685,0,3,2,0,1,0,0,0,0,1,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
10074,2,19,4,4,2,2,2,1,6,0,2,2,0,0,0,1,3,4,0.47,0,0,0,0,0,1,0,1,1,5236,4398,494,397,590,930,0,4,2,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
10075,2,36,4,3,4,1,2,1,7,0,5,2,1,0,1,1,7,1,0.62,5,0,0,0,0,0,0,0,0,7412,4601,1237,906,1422,575,1,3,1,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
10076,2,34,4,3,1,2,0,1,3,0,2,6,0,0,1,1,3,3,0.54,0,0,0,0,0,0,0,0,1,25187,5281,2372,1072,1622,578,0,3,2,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
10077,1,36,4,3,1,5,0,1,7,0,2,2,1,0,0,1,5,4,0.73,3,0,0,0,0,0,0,0,1,5645,4043,574,289,505,949,0,3,1,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
10078,2,57,4,3,2,7,0,1,3,0,2,2,1,1,0,0,1,1,0.27,0,0,0,0,0,0,0,0,1,5230,4281,555,89,675,662,0,3,1,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
10079,1,46,4,3,1,2,2,1,4,1,9,6,0,0,1,1,2,2,0.31,0,0,0,0,0,0,0,0,1,8816,4908,762,969,1463,824,0,3,1,0,1,0,1,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
10080,2,46,4,3,2,3,0,1,3,0,2,4,1,1,0,1,3,1,0.46,0,0,0,0,0,0,0,0,1,5676,4276,201,7,572,966,0,2,3,1,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
10081,2,41,5,2,2,1,1,1,3,1,4,2,0,0,1,0,5,2,0.64,0,0,0,0,0,0,0,0,0,19667,5233,2237,1627,1855,816,0,3,1,0,1,1,0,0,0,0,0,0,0,0,,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
10082,2,45,1,3,2,2,1,1,6,0,10,2,1,0,0,1,3,4,0.67,3,0,0,0,0,0,0,0,1,14874,5389,1657,1356,1547,940,0,3,1,0,1,0,0,0,0,1,0,0,1,0,,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
10083,1,63,5,3,2,1,2,1,3,1,4,2,1,0,0,1,3,1,0.75,0,0,0,0,0,0,0,0,1,10911,4680,847,599,1164,965,0,3,2,0,1,0,0,0,0,0,0,0,0,0,,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
10084,2,70,4,3,1,3,4,1,3,1,5,6,1,0,0,1,5,1,0.30,0,0,0,0,0,0,0,0,0,5327,4369,317,397,614,964,0,3,2,1,1,0,0,0,0,0,0,1,1,0,,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,0
10085,2,61,4,3,2,2,1,1,3,1,12,6,1,0,2,1,3,1,0.73,3,0,0,0,0,0,0,0,1,5218,4351,84,358,525,499,0,4,1,0,1,0,0,0,0,0,1,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
10086,2,75,1,3,2,2,2,1,7,0,4,2,1,1,1,1,5,3,0.41,0,0,0,0,0,0,0,0,1,9310,4645,890,539,1293,611,0,2,2,1,1,0,0,0,0,0,1,0,1,0,,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
10087,1,45,4,4,2,1,0,1,3,1,4,2,1,1,0,1,3,3,0.46,0,0,0,0,0,0,0,0,1,6059,4156,4,134,813,251,0,2,1,0,1,0,0,0,0,1,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,,1
10088,2,45,4,2,1,1,0,1,1,1,12,2,0,0,0,1,9,4,0.68,0,0,0,0,0,0,0,0,1,10343,4782,1491,961,1247,841,0,3,2,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
10089,2,35,2,3,1,4,0,1,7,1,12,2,0,0,1,1,4,3,0.38,0,0,0,0,0,0,0,0,0,29419,5697,3833,2262,2142,537,0,3,1,0,1,0,1,0,0,0,1,0,0,0,,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,,0
10090,2,80,5,4,4,4,2,1,3,1,9,2,0,0,0,1,7,3,0.70,0,0,0,0,0,0,0,0,1,8979,4767,1248,597,1315,603,0,3,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
10091,2,21,4,3,1,2,2,1,3,1,6,2,0,0,0,1,3,1,0.38,0,0,0,0,0,0,0,0,1,7629,4785,1002,697,1315,857,0,3,2,0,1,0,0,0,0,1,0,0,0,0,,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
10092,2,30,4,3,2,3,1,1,3,1,9,5,0,0,0,1,3,4,0.66,0,0,0,0,0,0,0,0,0,11332,4535,1028,940,1384,655,0,2,1,0,1,0,0,0,0,1,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
10093,2,75,5,3,2,1,2,1,3,0,5,2,1,0,0,1,3,1,0.42,0,0,0,0,0,0,0,0,1,11371,4931,1204,662,1142,787,0,3,2,0,1,0,1,0,0,1,0,0,0,0,,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
10094,1,34,4,3,2,2,0,1,3,1,10,2,1,0,1,0,3,1,0.57,0,0,0,0,0,0,0,0,0,6120,4471,369,291,530,257,0,2,2,0,1,0,1,0,0,1,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,,1
10095,2,33,3,3,1,2,2,1,3,1,10,6,1,1,0,1,4,1,0.24,0,0,0,0,0,0,0,0,0,6010,4342,426,215,581,359,0,3,1,0,1,0,0,0,0,0,0,0,0,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
10096,1,21,3,3,1,3,0,1,4,0,7,2,0,0,1,0,3,1,0.40,3,0,0,0,0,0,0,0,1,6172,4477,314,133,660,31,0,3,1,0,1,0,0,0,0,0,1,0,0,0,,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
10097,1,41,4,2,2,3,3,1,3,0,4,5,0,1,1,1,5,4,0.76,1,0,0,0,0,0,0,0,1,6004,4363,278,449,774,829,0,2,2,0,1,0,0,0,0,1,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
10098,2,83,2,3,3,2,0,1,3,1,10,2,0,0,0,0,3,1,0.54,0,0,0,0,0,0,0,0,1,5667,4151,471,225,891,166,0,3,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
10099,1,35,4,3,2,6,0,1,3,1,5,2,0,0,1,1,3,4,0.95,0,0,0,0,0,0,0,0,1,5256,4236,134,173,608,916,0,2,1,0,1,0,0,0,0,0,1,0,1,0,,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
10100,1,48,5,4,2,2,0,1,3,0,5,2,0,0,0,1,4,1,0.49,0,0,0,0,0,0,0,0,1,5767,4153,341,426,554,777,0,2,2,0,1,0,0,0,0,1,0,0,0,1,,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,,1
10101,1,30,5,4,2,1,2,1,3,1,7,6,0,0,0,1,3,3,0.60,0,0,0,0,0,0,0,0,0,18375,5240,2482,1002,1993,876,0,2,1,0,1,0,0,0,0,0,0,0,1,0,,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
10102,2,27,5,3,2,4,0,1,3,0,3,2,0,0,0,1,4,4,0.46,20,0,0,0,0,0,0,0,1,5262,4284,171,100,525,952,0,2,1,0,0,0,0,0,0,1,0,0,0,0,,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1
10103,1,19,4,3,3,1,3,1,3,0,9,5,1,0,1,0,5,4,0.52,0,0,0,0,0,0,0,0,1,9707,4976,786,830,1036,825,1,4,1,0,1,0,0,0,0,0,1,0,0,0,,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
10104,1,84,1,3,2,3,1,1,3,0,9,5,1,0,0,0,3,3,0.73,0,0,0,0,0,0,0,0,0,9716,4987,1418,664,1309,880,0,2,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
10105,2,60,4,3,1,3,0,1,4,1,5,5,1,0,1,0,5,1,0.47,0,0,0,0,0,0,0,0,1,5684,4015,305,433,719,478,1,4,1,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
10106,1,53,3,3,2,2,3,1,3,1,1,2,1,1,0,1,5,1,0.80,7,0,0,0,0,0,0,1,1,5806,4193,308,458,640,28,0,2,1,0,1,0,1,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
10107,1,59,3,4,1,2,0,1,3,1,2,2,1,1,1,1,3,3,0.65,0,0,0,0,0,0,0,1,1,101102,5850,3904,2252,2316,979,0,3,1,0,1,0,0,0,0,0,0,0,0,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,,1
10108,1,53,4,1,1,3,1,1,3,0,5,6,0,0,1,1,3,2,0.38,0,0,0,0,0,0,0,0,0,5489,4094,393,226,620,873,0,3,2,0,1,0,0,1,0,0,0,0,1,0,,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
10109,2,35,3,1,1,1,1,1,3,1,5,6,1,1,1,1,5,3,0.84,0,0,0,0,0,0,0,0,1,5413,4076,64,242,894,340,0,3,1,0,1,0,1,0,0,0,1,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
10110,1,63,4,3,1,3,1,1,3,1,12,2,1,1,2,1,3,1,0.57,2,0,0,0,0,0,0,0,1,11699,4872,1472,813,1308,736,0,4,2,1,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,1
10111,2,66,3,4,2,2,2,1,3,1,5,3,1,0,0,1,3,2,0.82,0,0,0,0,0,0,0,0,1,11267,4675,809,806,1467,981,0,4,2,0,1,0,1,0,0,1,0,0,0,0,,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,,0
10112,1,85,1,3,4,4,1,1,3,1,10,6,0,0,1,1,3,4,0.39,1,0,0,0,0,0,0,0,1,17327,5266,1609,1683,1831,630,0,3,2,1,1,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,0
10113,2,76,4,3,2,3,2,1,3,1,9,5,1,0,1,1,3,1,0.56,5,0,0,0,0,0,0,0,1,8929,4750,1142,801,1330,884,0,3,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
10114,1,22,3,3,2,3,0,1,3,1,5,4,1,1,0,1,3,3,0.71,0,0,0,0,0,0,0,0,1,20380,5347,2027,1636,1725,812,0,3,2,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
10115,1,44,3,3,3,2,2,1,3,1,9,2,1,0,0,1,3,1,0.25,0,0,0,0,0,0,0,0,1,5599,4253,166,227,652,319,0,3,1,1,1,0,0,0,0,0,0,0,1,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,1
10116,2,41,4,3,4,1,0,1,3,1,10,6,0,0,0,0,1,4,0.73,0,0,0,0,0,0,0,0,1,9759,4844,1465,762,1043,752,0,2,1,0,1,0,0,0,0,0,0,0,1,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
10117,1,74,5,3,4,2,2,1,3,1,2,5,1,0,0,1,2,1,0.67,0,0,0,0,0,0,0,0,1,7463,4584,636,670,1200,843,0,4,2,1,1,0,0,0,0,0,0,0,0,0,,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,0
10118,1,38,4,4,1,5,1,1,3,1,6,5,1,0,1,1,5,4,0.45,0,0,0,0,0,1,0,0,1,9312,4569,640,700,1189,723,0,2,2,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
10119,2,81,4,3,4,1,0,1,6,1,2,6,1,0,0,0,3,4,0.40,0,0,0,0,0,0,0,0,1,5424,4083,228,40,552,328,0,3,1,0,1,1,0,0,0,0,0,0,0,0,,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
10120,1,38,1,3,1,3,0,1,3,0,1,6,2,0,1,1,3,1,0.51,0,0,0,0,0,0,0,0,1,5468,4385,412,205,932,586,0,2,2,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
10121,2,45,3,3,1,1,0,1,1,0,2,6,1,1,1,1,5,4,0.41,0,0,0,0,0,0,0,0,1,5378,4396,55,63,998,966,0,4,2,0,1,0,0,0,0,1,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
10122,2,63,4,3,2,2,1,1,7,0,2,2,1,1,1,1,7,1,0.29,9,0,0,0,0,0,0,0,1,11411,4976,1421,896,1164,660,0,4,1,0,1,0,0,0,0,0,1,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
10123,2,64,3,3,1,3,1,1,3,1,11,4,0,0,1,1,3,3,0.70,0,0,0,0,0,0,0,0,1,10488,4836,1090,888,1186,630,0,3,2,1,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,,1
10124,1,77,3,3,1,3,0,1,3,1,4,6,0,0,0,1,7,2,0.60,0,0,0,0,0,0,0,0,0,8345,4610,929,624,1404,561,0,3,1,1,1,0,0,0,1,1,0,0,0,0,,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,0
10125,2,75,4,3,1,1,0,1,7,1,8,2,1,0,0,1,3,1,0.35,0,0,0,0,0,0,0,0,1,7581,4900,745,705,1049,862,0,4,1,0,1,0,0,0,0,1,0,1,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,,1
10126,1,47,3,3,3,2,1,1,3,0,10,6,1,0,1,1,5,1,0.31,5,0,0,0,0,0,0,0,0,6044,4306,275,16,607,997,0,4,2,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1
10127,1,44,5,4,2,1,2,1,3,0,2,2,0,0,1,1,3,4,0.34,20,0,0,0,0,0,0,1,1,25243,5188,2023,1732,1958,558,0,2,2,0,1,0,1,0,0,0,0,0,1,0,,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
10128,1,72,4,3,2,1,0,1,3,0,2,5,1,0,0,1,3,4,0.66,0,0,0,0,0,0,0,0,1,5964,4163,259,257,791,566,1,3,1,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
10129,1,71,5,4,1,1,0,1,3,1,2,6,1,1,0,1,5,1,0.64,0,0,0,0,0,0,0,0,1,30995,5885,3494,2028,2061,997,0,4,1,0,1,0,0,0,0,1,0,0,1,0,,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,,1
10130,1,60,4,4,2,3,1,1,3,0,5,5,0,0,1,1,3,1,0.43,4,0,0,0,0,0,0,0,1,27973,5282,2866,1008,1525,948,1,3,2,1,1,0,0,0,0,1,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
10131,2,38,3,3,1,2,0,1,3,0,6,6,0,1,0,0,9,1,0.67,0,0,0,0,0,0,0,0,1,6311,4681,1266,543,1308,861,0,2,1,0,1,0,1,0,0,1,0,0,0,1,,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
