sex,age_sim,lv_educ,empl_stat,marit_stat,house_memb,chil_u_18_y,nation,religion,soc_econ_stat,prof_ind,prof_stat,count_house,own_field,num_car_house,own_rent_house,edu,temperam,ind_risk_sim,invest_exp_sim,shares,corp_oblig,oth,inv_fund,cash,crypto,gov_bond,deposits,income_sim,pers_exp_sim,house_exp_sim,taxes_sim,transp_telecom_sim,hobby_sim,banking,bk_oprat,bk_dc,bk_cc,bk_acc,ins_prop,ins_life,ins_casco,health_ins,overdraft,cons_cred,mortgage,car_leas,pens_ins
1,43,4,2,1,1,0,1,2,0,2,3,0,0,0,0,4,2,0.36779523,0,0,0,0,0,0,0,0,0,24176,4337,7,770,862,187,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,42,3,3,1,2,0,1,2,0,4,4,0,0,1,1,4,2,0.3536021,1,0,0,0,0,0,0,0,0,23752,4223,361,813,772,232,0,3,0,0,1,0,0,0,0,1,0,0,0,0
1,39,4,2,1,2,0,1,2,0,3,3,0,0,0,1,3,2,0.33605075,1,0,0,0,0,0,0,0,0,17780,4321,343,711,898,302,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,4,2,1,2,1,1,3,0,4,3,1,0,1,1,3,2,0.4030331,1,0,0,0,0,0,0,0,0,17503,4348,259,771,866,254,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,3,3,1,2,1,1,2,0,3,3,1,0,1,0,3,2,0.3786601,0,0,0,0,0,0,0,0,0,16376,4390,481,679,930,335,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,54,4,3,2,1,1,1,3,0,3,2,1,0,0,0,4,3,0.44882554,0,0,0,0,0,0,0,0,1,25083,4800,218,816,1295,225,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,38,4,3,1,2,0,1,2,0,3,3,0,0,1,1,4,2,0.36626953,1,0,0,0,0,0,0,0,0,20338,4348,396,746,904,291,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,1,2,1,1,3,0,4,4,1,0,1,1,3,2,0.34484702,1,0,0,0,0,0,0,0,0,14175,4312,380,747,814,306,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,4,2,1,2,1,1,2,0,4,3,0,0,0,1,3,2,0.36211395,1,0,0,0,0,0,0,0,0,13872,4385,424,687,934,317,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,58,3,4,2,2,1,2,2,0,4,1,1,0,0,0,4,3,0.48184237,0,0,0,0,0,0,0,0,1,26542,5009,436,686,1678,293,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,43,4,3,2,2,1,1,3,0,4,4,0,0,1,1,3,2,0.34259805,1,0,0,0,0,0,0,0,0,16186,4173,449,922,780,276,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,1,2,1,1,3,0,4,3,1,0,0,1,3,2,0.4420307,1,0,0,0,0,0,0,0,1,15459,4470,436,628,990,330,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,48,4,4,2,2,1,1,3,0,4,4,1,0,1,1,3,3,0.3402584,0,0,0,0,0,0,0,0,1,14825,4386,561,779,1006,345,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,45,3,3,2,1,1,1,2,0,3,2,0,0,0,0,3,2,0.32191005,0,0,0,0,0,0,0,0,0,16611,4478,316,612,1019,274,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,49,4,3,2,2,2,1,3,1,6,5,1,0,1,1,5,3,0.5642612,2,0,0,0,0,0,0,0,1,19054,4443,876,1059,1002,439,0,4,1,0,1,0,0,0,0,1,0,0,0,0
2,56,3,3,2,1,1,2,2,0,3,2,1,0,0,0,4,3,0.4064149,0,0,0,0,0,0,0,0,1,23634,4802,207,703,1311,240,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,38,4,3,1,2,0,1,2,0,4,3,1,0,1,1,3,2,0.3698747,1,0,0,0,0,0,0,0,0,20803,4322,425,741,815,297,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,37,4,2,1,2,1,1,3,0,4,3,0,0,1,1,3,2,0.31032827,1,0,0,0,0,0,0,0,0,14715,4346,475,653,805,299,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,44,4,3,2,2,1,1,3,0,4,3,0,0,0,1,3,2,0.33013144,2,0,0,0,0,0,0,0,0,10466,4408,526,671,1026,375,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,47,4,4,2,2,2,1,4,1,6,3,1,0,0,1,4,3,0.677467,0,0,0,0,0,0,0,0,1,17110,4861,676,948,1453,424,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,46,4,3,2,2,1,2,3,0,5,4,1,0,1,1,4,3,0.43237978,0,0,0,0,0,0,0,0,1,19953,4470,899,938,860,418,0,4,1,1,1,0,0,0,0,1,0,0,0,0
1,42,4,3,1,2,1,1,3,0,4,3,1,0,1,1,3,2,0.44851914,1,0,0,0,0,0,0,0,1,15088,4483,372,743,985,328,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,4,3,2,1,1,1,3,0,4,3,0,0,0,0,3,2,0.4173218,1,0,0,0,0,0,0,0,1,14205,4474,504,634,979,294,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,43,3,3,1,2,1,1,3,0,3,3,0,0,0,0,3,2,0.3588765,0,0,0,0,0,0,0,0,0,17253,4293,305,684,994,317,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,46,4,3,2,2,1,1,3,0,5,4,1,0,1,1,3,3,0.4169062,1,0,0,0,0,0,0,0,1,17917,4499,654,609,889,430,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,54,4,4,2,1,1,2,3,0,4,3,1,0,1,0,4,3,0.5524998,0,0,0,0,0,0,0,0,1,32232,4697,83,741,1113,260,0,4,1,0,1,0,0,0,0,1,0,0,0,0
1,39,4,3,1,2,1,1,3,0,4,3,1,0,1,1,3,2,0.4070167,1,0,0,0,0,0,0,0,1,13392,4441,448,723,921,311,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,4,3,1,2,1,1,3,0,5,3,1,0,1,1,4,2,0.41324008,1,0,0,0,0,0,0,0,1,18938,4434,629,782,935,319,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,38,4,3,1,2,1,1,2,0,3,3,0,0,0,0,3,2,0.35194027,1,0,0,0,0,0,0,0,0,16614,4389,280,776,926,279,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,4,3,2,2,1,1,3,0,4,3,1,0,0,0,3,2,0.40442336,0,0,0,0,0,0,0,0,1,15693,4486,526,678,1004,355,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,1,2,1,1,3,0,3,3,0,0,0,0,3,2,0.33176392,1,0,0,0,0,0,0,0,0,13947,4339,374,642,921,307,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,37,3,2,1,2,0,1,2,0,4,3,0,0,1,1,3,2,0.35909817,2,0,0,0,0,0,0,0,0,17560,4368,456,732,858,305,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,4,2,1,2,0,1,3,0,4,4,1,0,1,1,3,2,0.39669555,2,0,0,0,0,0,0,0,0,14602,4327,458,976,801,325,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,45,4,3,2,2,1,1,4,1,5,4,1,0,1,1,5,3,0.5532803,2,0,0,0,0,0,0,0,1,13662,4505,761,1341,1109,349,0,4,1,0,1,0,0,0,0,1,0,0,0,0
1,41,4,3,1,2,0,1,3,0,4,4,1,0,1,1,4,2,0.45412397,0,0,0,0,0,0,0,0,0,23663,4327,643,1068,911,332,0,3,1,0,1,0,0,0,0,1,0,0,0,0
1,43,4,3,1,1,2,1,3,0,4,3,1,0,0,0,3,2,0.48383465,0,0,0,0,0,0,0,0,1,20039,4629,440,689,1106,350,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,4,3,1,2,1,1,3,0,6,3,1,0,1,1,4,3,0.5604748,0,0,0,0,0,0,0,0,1,24939,4540,655,851,1061,365,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,4,2,1,1,0,1,2,0,3,3,1,0,1,0,3,2,0.39285597,0,0,0,0,0,0,0,0,0,24244,4417,123,754,874,223,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,1,2,1,1,3,0,3,3,1,0,1,1,4,2,0.4739881,1,0,0,0,0,0,0,0,1,20343,4469,293,818,985,271,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,41,3,3,1,2,1,1,2,0,3,3,0,0,0,0,3,2,0.34314662,1,0,0,0,0,0,0,0,0,13847,4388,417,647,905,313,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,43,4,3,1,2,1,1,3,0,5,4,1,0,1,1,4,3,0.53980106,0,0,0,0,0,0,0,0,1,25102,4411,361,1012,991,286,0,4,1,0,1,0,0,0,0,1,0,0,0,0
2,44,4,3,2,2,1,1,3,0,5,3,1,0,0,1,4,3,0.5810528,1,0,0,0,0,0,0,0,1,20252,4723,613,919,1310,339,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,1,2,1,1,3,0,4,4,1,0,1,1,4,2,0.42272064,2,0,0,0,0,0,0,0,1,19688,4404,402,855,939,352,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,1,2,1,1,3,0,4,4,1,0,1,1,4,2,0.3873194,1,0,0,0,0,0,0,0,1,16924,4354,583,799,928,325,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,4,3,2,2,1,1,3,0,4,3,0,0,0,1,3,2,0.40657714,1,0,0,0,0,0,0,0,1,13228,4482,490,753,1001,324,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,41,4,3,2,2,1,1,3,0,4,4,0,0,1,1,3,2,0.32391652,2,0,0,0,0,0,0,0,0,13838,4247,465,821,816,292,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,46,4,3,2,2,1,1,3,0,4,4,0,0,1,1,4,2,0.34263933,1,0,0,0,0,0,0,0,0,14325,4208,475,907,902,286,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,51,4,4,2,2,1,1,2,0,4,2,1,0,0,0,4,3,0.37642643,0,0,0,0,0,0,0,0,1,22155,4694,601,693,1296,306,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,42,4,3,1,2,1,1,3,0,4,3,1,0,1,1,3,2,0.3849971,1,0,0,0,0,0,0,0,1,15115,4353,381,844,889,303,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,2,1,1,0,1,3,0,3,3,1,0,1,1,4,2,0.43971992,2,0,0,0,0,0,0,0,0,26003,4261,267,946,881,240,0,3,1,0,1,0,0,0,0,1,0,0,0,0
2,48,4,4,2,2,2,1,3,0,5,4,1,0,1,1,4,3,0.5058406,1,0,0,0,0,0,0,0,1,17333,4698,518,875,1164,354,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,38,3,2,1,2,0,1,2,0,3,3,0,0,1,1,3,2,0.3579862,1,0,0,0,0,0,0,0,0,20943,4307,332,682,859,274,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,38,4,2,1,2,0,1,2,0,4,3,0,0,1,1,3,2,0.3793171,1,0,0,0,0,0,0,0,0,18896,4339,395,754,814,292,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,49,3,3,2,2,1,1,2,0,3,2,1,0,0,0,3,3,0.33440074,0,0,0,0,0,0,0,0,1,19321,4661,374,637,1134,292,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,44,4,3,2,2,0,1,3,0,4,4,0,0,1,1,4,2,0.3278614,2,0,0,0,0,0,0,0,0,18486,4226,534,904,750,324,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,53,4,3,2,2,1,1,3,0,4,2,1,0,0,1,3,3,0.50904775,0,0,0,0,0,0,0,0,1,18119,4862,498,929,1402,318,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,45,4,3,1,2,0,2,2,0,4,4,0,0,1,1,5,3,0.39926013,2,0,0,0,0,0,0,0,0,33503,4158,340,1214,670,201,0,4,0,0,1,0,0,0,0,1,0,0,0,0
1,36,4,3,1,2,1,1,3,0,5,4,1,0,1,1,3,2,0.44027415,1,0,0,0,0,0,0,0,0,20605,4405,413,794,877,322,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,1,2,1,1,3,0,3,3,0,0,0,0,3,2,0.35449016,1,0,0,0,0,0,0,0,0,12873,4430,448,687,947,331,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,45,3,3,2,1,1,1,2,0,3,3,0,0,0,0,3,2,0.33131433,0,0,0,0,0,0,0,0,0,14968,4377,388,633,980,310,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,4,2,1,2,1,1,2,0,3,3,1,0,1,0,3,2,0.35051,0,0,0,0,0,0,0,0,1,15507,4458,329,690,932,294,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,44,4,3,2,2,1,1,3,0,4,3,1,0,0,0,3,2,0.4480973,0,0,0,0,0,0,0,0,1,19981,4641,503,649,1222,307,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,48,4,3,1,2,1,1,3,0,5,4,1,0,1,1,4,3,0.43846437,2,0,0,0,0,0,0,0,1,17998,4546,610,949,1157,416,0,4,1,0,1,0,0,0,0,0,0,0,0,0
1,48,4,3,2,1,0,2,3,0,2,3,0,0,1,0,4,3,0.41004288,0,0,0,0,0,0,0,0,0,28307,4305,180,872,999,191,0,3,0,0,1,0,0,0,0,1,0,0,0,0
2,63,3,5,2,1,2,2,3,0,4,2,1,0,0,0,4,4,0.52329993,0,0,0,0,0,0,0,0,1,27675,5040,653,825,1737,347,0,4,1,0,1,0,0,0,0,1,0,0,0,0
1,40,4,3,1,2,1,1,3,0,5,4,1,0,1,1,4,3,0.56461096,0,0,0,0,0,0,0,0,1,21374,4448,654,1042,1050,357,0,4,1,0,1,0,0,0,0,1,0,0,0,0
1,40,4,2,1,2,1,1,3,0,4,3,0,0,1,1,3,2,0.35128707,1,0,0,0,0,0,0,0,0,15560,4310,423,794,788,299,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,71,3,5,2,1,2,2,3,0,5,1,1,0,0,0,4,4,0.63613284,0,0,0,0,0,0,0,0,1,38595,5476,634,658,2255,326,0,4,1,0,1,0,0,0,0,1,1,0,0,0
1,42,4,3,1,2,1,1,3,0,4,4,1,0,1,1,5,2,0.5377776,3,0,0,0,0,0,0,0,1,21135,4463,742,1275,1145,374,0,3,1,0,1,0,0,0,0,1,0,0,0,0
1,40,4,3,1,2,1,1,3,0,4,3,1,0,0,1,3,2,0.5029557,0,0,0,0,0,0,0,0,1,18629,4533,474,745,1062,343,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,4,3,1,2,1,1,3,0,4,4,1,0,1,1,3,2,0.37751067,1,0,0,0,0,0,0,0,1,20613,4411,207,737,981,337,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,56,3,4,2,1,1,2,3,0,4,2,1,0,0,0,4,3,0.54932296,0,0,0,0,0,0,0,0,1,32168,4924,300,665,1510,264,0,4,1,0,1,0,0,0,0,1,0,0,0,0
1,43,4,3,2,2,0,1,3,0,4,4,1,0,1,1,4,3,0.42740467,0,0,0,0,0,0,0,0,1,24053,4273,693,933,893,340,0,4,0,0,1,0,0,0,0,1,0,0,0,0
1,47,3,3,2,1,1,1,2,0,3,2,1,0,0,0,3,2,0.317898,0,0,0,0,0,0,0,0,1,17067,4516,371,594,1068,302,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,43,4,3,1,2,0,1,2,0,3,4,0,0,1,1,3,3,0.33757284,0,0,0,0,0,0,0,0,0,23631,4230,504,853,790,276,0,3,0,0,1,0,0,0,0,1,0,0,0,0
2,49,3,4,2,1,1,1,3,0,4,2,1,0,0,0,4,3,0.4843205,0,0,0,0,0,0,0,0,1,24360,4839,422,614,1422,298,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,3,3,1,2,1,1,3,0,4,3,0,0,0,0,3,2,0.35065827,1,0,0,0,0,0,0,0,0,13437,4417,464,637,967,300,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,4,3,1,2,1,1,3,0,4,4,0,0,1,1,4,2,0.36981955,2,0,0,0,0,0,0,0,1,15465,4315,563,939,824,279,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,44,4,3,2,2,2,1,3,1,5,3,1,0,0,1,4,3,0.5990364,0,0,0,0,0,0,0,0,1,17543,4652,619,896,1349,390,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,4,3,1,2,1,1,3,0,4,3,1,0,1,1,4,2,0.44900042,1,0,0,0,0,0,0,0,1,20005,4403,572,985,877,310,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,45,4,3,2,2,1,1,3,0,5,4,1,0,1,1,4,3,0.40422443,2,0,0,0,0,0,0,0,1,19096,4347,557,1107,850,375,0,4,1,0,1,0,0,0,0,1,0,0,0,0
2,45,4,3,1,2,1,1,3,0,5,3,1,0,1,1,3,3,0.51653486,0,0,0,0,0,0,0,0,1,22375,4630,834,636,1167,436,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,43,4,3,2,2,1,1,3,0,4,3,1,0,1,1,4,2,0.47300124,1,0,0,0,0,0,0,0,1,13781,4444,538,985,1012,317,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,3,2,1,2,0,1,2,0,4,3,0,0,1,1,3,2,0.32800987,1,0,0,0,0,0,0,0,0,21435,4308,382,689,817,291,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,43,4,3,1,2,0,2,2,0,4,4,1,0,1,1,4,3,0.46601203,2,0,0,0,0,0,0,0,0,30344,4340,283,958,799,250,0,4,1,0,1,0,0,0,0,1,0,0,0,0
1,42,4,3,2,2,1,1,3,0,4,3,0,0,0,0,3,2,0.34322256,1,0,0,0,0,0,0,0,0,12983,4309,428,679,945,303,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,59,4,4,2,2,1,2,3,0,4,2,1,0,0,0,4,3,0.5125412,0,0,0,0,0,0,0,0,1,18506,4878,465,889,1426,369,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,1,2,1,1,3,0,4,3,1,0,1,1,3,2,0.3526066,1,0,0,0,0,0,0,0,1,14873,4424,507,775,858,360,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,43,4,3,1,2,1,1,3,0,4,4,1,0,1,1,4,3,0.4918256,1,0,0,0,0,0,0,0,1,18761,4506,602,1103,1130,341,0,3,1,0,1,0,0,0,0,1,0,0,0,0
1,42,4,3,1,1,1,1,3,0,4,3,0,0,0,0,4,2,0.45569122,1,0,0,0,0,0,0,0,1,13604,4533,465,714,1111,290,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,41,4,3,1,2,0,1,2,0,4,4,1,0,1,1,4,2,0.40313563,1,0,0,0,0,0,0,0,0,27333,4232,209,990,830,235,0,4,1,0,1,0,0,0,0,1,0,0,0,0
1,37,4,2,1,2,1,1,3,0,4,3,1,0,1,1,3,2,0.36712858,1,0,0,0,0,0,0,0,0,15384,4369,468,802,915,296,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,41,4,3,1,2,1,1,3,0,4,3,0,0,1,1,3,2,0.38411897,1,0,0,0,0,0,0,0,0,14308,4374,348,781,863,275,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,50,4,4,2,3,1,2,3,1,6,4,1,0,1,1,5,3,0.531832,0,0,0,0,0,0,0,0,1,21632,4654,1089,838,1135,523,0,4,1,1,1,0,0,0,0,1,0,0,0,0
1,42,4,3,2,2,1,1,3,0,4,3,1,0,0,1,3,2,0.3520618,0,0,0,0,0,0,0,0,1,14930,4368,556,604,900,353,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,45,4,3,1,1,1,1,3,0,3,3,1,0,1,1,4,3,0.46654978,0,0,0,0,0,0,0,0,1,23746,4486,282,767,1037,231,0,4,1,0,1,0,0,0,0,0,0,0,0,0
1,37,4,2,1,2,1,1,3,0,3,3,0,0,0,0,3,2,0.35883924,1,0,0,0,0,0,0,0,0,14667,4337,414,695,912,280,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,3,2,1,2,1,1,2,0,3,3,0,0,0,0,3,2,0.30757183,1,0,0,0,0,0,0,0,0,13808,4286,352,647,837,301,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,43,4,3,1,2,1,1,3,0,4,3,1,0,1,1,3,3,0.37171134,0,0,0,0,0,0,0,0,1,14064,4495,639,721,983,397,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,41,3,3,1,2,1,1,3,0,3,3,0,0,0,0,3,2,0.34588498,1,0,0,0,0,0,0,0,0,14808,4397,441,686,935,302,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,47,4,3,2,2,2,1,3,1,6,4,1,0,1,1,3,3,0.4874261,0,0,0,0,0,0,0,0,1,11895,4515,672,688,1104,460,0,4,1,0,1,0,0,0,0,0,0,0,0,0
1,41,4,3,1,1,0,1,3,0,4,4,1,0,1,1,5,2,0.49317962,2,0,0,0,0,0,0,0,0,26920,4328,309,1153,854,256,0,3,1,0,1,0,0,0,0,1,0,0,0,0
1,40,4,2,1,2,1,1,2,0,3,3,0,0,1,0,3,2,0.30503234,1,0,0,0,0,0,0,0,0,15233,4275,391,674,814,316,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,45,4,3,2,2,1,1,3,0,4,3,1,0,0,1,3,3,0.47687563,0,0,0,0,0,0,0,0,1,18702,4659,578,804,1288,296,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,60,3,4,2,1,1,1,3,0,4,2,1,0,0,0,3,3,0.3568945,0,0,0,0,0,0,0,0,1,21149,4671,577,650,1304,442,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,1,2,1,1,3,0,4,3,1,0,1,1,3,2,0.39061573,1,0,0,0,0,0,0,0,1,14078,4425,475,777,892,307,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,3,3,2,2,1,1,2,0,4,3,0,0,1,1,3,3,0.3486466,0,0,0,0,0,0,0,0,1,20381,4354,577,681,892,330,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,39,4,3,1,2,1,1,3,0,3,3,1,0,1,1,4,2,0.41310582,1,0,0,0,0,0,0,0,0,17294,4325,456,878,944,273,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,56,3,4,2,1,1,2,3,0,3,1,1,0,0,0,3,3,0.36631477,0,0,0,0,0,0,0,0,1,23555,4822,361,698,1487,219,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,43,4,3,1,2,1,1,3,0,4,4,1,0,1,1,5,2,0.49940467,2,0,0,0,0,0,0,0,1,23685,4417,592,1353,911,343,0,4,1,0,1,0,0,0,0,1,0,0,0,0
1,41,4,3,1,2,0,1,2,0,4,3,0,0,1,1,4,2,0.36276898,1,0,0,0,0,0,0,0,0,21521,4268,432,769,819,268,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,1,2,1,1,3,0,4,3,0,0,1,1,3,2,0.3787489,2,0,0,0,0,0,0,0,0,14498,4369,534,766,894,336,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,47,4,3,2,1,1,2,3,0,4,3,1,0,1,0,3,3,0.361251,0,0,0,0,0,0,0,0,1,22313,4378,318,747,851,274,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,44,3,3,2,1,1,1,2,0,3,3,1,0,0,0,3,2,0.36444104,0,0,0,0,0,0,0,0,1,17053,4446,367,675,994,295,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,35,4,3,1,2,1,1,3,0,5,3,1,0,1,1,4,2,0.4880548,1,0,0,0,0,0,0,0,1,20383,4426,649,956,992,320,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,3,3,2,1,1,1,3,0,3,3,0,0,1,0,3,2,0.32573226,1,0,0,0,0,0,0,0,0,13614,4304,386,850,927,259,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,1,2,1,1,3,0,5,3,1,0,1,1,3,2,0.49889222,0,0,0,0,0,0,0,0,1,19262,4588,570,771,1060,341,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,4,3,1,2,1,1,3,0,4,3,1,0,0,1,3,2,0.4355929,1,0,0,0,0,0,0,0,1,13876,4440,589,791,1011,322,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,4,3,2,1,1,1,3,0,4,3,0,0,1,1,3,2,0.34715348,2,0,0,0,0,0,0,0,0,12138,4297,462,834,820,300,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,46,4,4,2,2,1,1,4,1,5,3,1,0,0,1,4,3,0.62047696,0,0,0,0,0,0,0,0,1,19154,4819,844,1041,1423,438,0,3,1,0,1,0,0,0,0,1,0,0,0,0
1,44,4,3,2,2,1,1,3,0,4,3,0,0,0,1,3,2,0.3577646,1,0,0,0,0,0,0,0,1,11580,4403,575,552,1005,376,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,41,4,3,1,2,1,1,3,0,5,3,1,0,1,1,4,3,0.47622666,0,0,0,0,0,0,0,0,1,21782,4467,687,910,1011,352,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,3,3,2,2,1,1,3,0,4,3,1,0,1,1,3,3,0.49829954,0,0,0,0,0,0,0,0,1,22632,4516,446,711,1095,333,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,2,1,1,1,1,3,0,4,3,0,0,1,1,3,2,0.36266235,1,0,0,0,0,0,0,0,0,13704,4334,287,776,888,267,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,1,2,1,1,3,0,3,3,0,0,0,1,3,2,0.38537958,1,0,0,0,0,0,0,0,0,12901,4409,440,793,993,276,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,41,4,3,2,2,1,1,3,1,5,3,1,0,1,1,4,3,0.53147435,0,0,0,0,0,0,0,0,1,16685,4594,956,973,1134,404,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,3,2,1,1,0,1,3,0,3,3,0,0,1,1,3,2,0.30772644,1,0,0,0,0,0,0,0,0,14087,4233,352,817,837,271,0,3,0,0,1,0,0,0,0,0,0,0,0,0
2,53,4,4,2,1,1,2,4,0,4,3,1,0,0,1,4,3,0.5809672,0,0,0,0,0,0,0,0,1,28960,4769,561,684,1465,271,0,4,1,0,1,0,0,0,0,1,0,0,0,0
1,40,4,3,2,2,1,1,3,0,3,3,1,0,0,0,3,2,0.34114864,1,0,0,0,0,0,0,0,0,12841,4369,389,652,935,302,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,38,3,2,1,2,1,1,3,0,4,3,0,0,1,0,3,2,0.3350641,1,0,0,0,0,0,0,0,0,15669,4304,319,676,809,287,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,75,3,5,3,1,1,2,2,0,4,1,1,0,0,0,4,4,0.4983288,0,0,0,0,0,0,0,0,1,36994,5529,324,987,2305,182,0,3,0,0,1,0,0,0,0,1,1,0,0,0
1,35,4,3,1,2,1,1,3,0,4,3,1,0,1,1,4,2,0.45723763,1,0,0,0,0,0,0,0,1,18039,4424,458,733,970,286,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,58,3,4,2,1,1,2,2,0,3,1,1,0,0,0,3,3,0.40519112,0,0,0,0,0,0,0,0,1,24944,4941,457,731,1606,237,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,41,4,3,1,2,1,1,3,0,3,3,0,0,0,0,3,2,0.32848585,2,0,0,0,0,0,0,0,0,13222,4398,521,671,976,344,0,3,1,0,1,0,0,0,0,0,0,0,0,0
